# Player co-occurrence graph for Manchester United
# Format: player1	player2	total_weight	seasons
Anthony Martial	Bruno Fernandes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Casemiro	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Christian Eriksen	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Cristiano Ronaldo	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Anthony Martial	David Beckham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	David de Gea	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Anthony Martial	Eric Cantona	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Anthony Martial	Gary Neville	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Harry Maguire	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Lisandro Martinez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Luke Shaw	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Anthony Martial	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Anthony Martial	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Bruno Fernandes	Casemiro	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Christian Eriksen	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Cristiano Ronaldo	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	David Beckham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	David de Gea	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Bruno Fernandes	Eric Cantona	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Bruno Fernandes	Gary Neville	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Harry Maguire	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Lisandro Martinez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Luke Shaw	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bruno Fernandes	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Casemiro	Christian Eriksen	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	David Beckham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	David de Gea	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Casemiro	Eric Cantona	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Casemiro	Gary Neville	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Harry Maguire	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Lisandro Martinez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Luke Shaw	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Casemiro	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Casemiro	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Christian Eriksen	Cristiano Ronaldo	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Christian Eriksen	David Beckham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	David de Gea	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
Christian Eriksen	Eric Cantona	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Christian Eriksen	Gary Neville	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Harry Maguire	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Lisandro Martinez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Luke Shaw	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Christian Eriksen	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Cristiano Ronaldo	David Beckham	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	David de Gea	13	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2024]
Cristiano Ronaldo	Eric Cantona	11	[2010,2012,2013,2014,2015,2016,2017,2020,2022,2023,2024]
Cristiano Ronaldo	Gary Neville	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Harry Maguire	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Lisandro Martinez	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Luke Shaw	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Nemanja Vidic	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Patrice Evra	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Paul Scholes	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Rio Ferdinand	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Roy Keane	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Ruud van Nistelrooy	13	[2010,2011,2012,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Ryan Giggs	14	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Cristiano Ronaldo	Wayne Rooney	11	[2010,2011,2012,2014,2015,2016,2019,2020,2022,2023,2024]
David Beckham	David de Gea	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David Beckham	Eric Cantona	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
David Beckham	Gary Neville	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Harry Maguire	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Lisandro Martinez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Luke Shaw	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
David Beckham	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
David Beckham	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
David de Gea	Eric Cantona	11	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2024]
David de Gea	Gary Neville	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Harry Maguire	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Lisandro Martinez	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Luke Shaw	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Nemanja Vidic	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Patrice Evra	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Paul Scholes	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Peter Schmeichel	11	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2024]
David de Gea	Rio Ferdinand	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Roy Keane	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Ruud van Nistelrooy	13	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Ryan Giggs	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2024]
David de Gea	Wayne Rooney	11	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2024]
Eric Cantona	Gary Neville	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Harry Maguire	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Lisandro Martinez	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Luke Shaw	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Nemanja Vidic	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Patrice Evra	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Paul Scholes	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Peter Schmeichel	9	[2010,2012,2015,2016,2017,2020,2022,2023,2024]
Eric Cantona	Rio Ferdinand	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Roy Keane	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Ruud van Nistelrooy	11	[2010,2012,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Ryan Giggs	12	[2010,2012,2013,2014,2015,2016,2017,2018,2020,2022,2023,2024]
Eric Cantona	Wayne Rooney	10	[2010,2012,2014,2015,2016,2018,2020,2022,2023,2024]
Gary Neville	Harry Maguire	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Lisandro Martinez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Luke Shaw	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Gary Neville	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gary Neville	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Harry Maguire	Lisandro Martinez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Luke Shaw	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Harry Maguire	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Harry Maguire	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Lisandro Martinez	Luke Shaw	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lisandro Martinez	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Luke Shaw	Nemanja Vidic	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Luke Shaw	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Luke Shaw	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Nemanja Vidic	Patrice Evra	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Vidic	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Vidic	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Nemanja Vidic	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Vidic	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Vidic	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Vidic	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nemanja Vidic	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Patrice Evra	Paul Scholes	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Patrice Evra	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Patrice Evra	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Patrice Evra	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Patrice Evra	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Patrice Evra	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Patrice Evra	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Paul Scholes	Peter Schmeichel	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Paul Scholes	Rio Ferdinand	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paul Scholes	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paul Scholes	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paul Scholes	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paul Scholes	Wayne Rooney	12	[2010,2011,2012,2014,2015,2016,2018,2019,2020,2022,2023,2024]
Peter Schmeichel	Rio Ferdinand	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Peter Schmeichel	Roy Keane	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Peter Schmeichel	Ruud van Nistelrooy	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Peter Schmeichel	Ryan Giggs	12	[2010,2011,2012,2015,2016,2017,2019,2020,2021,2022,2023,2024]
Peter Schmeichel	Wayne Rooney	10	[2010,2011,2012,2015,2016,2019,2020,2022,2023,2024]
Rio Ferdinand	Roy Keane	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rio Ferdinand	Ruud van Nistelrooy	14	[2010,2011,2012,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rio Ferdinand	Ryan Giggs	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
