# Player co-occurrence graph for AS Roma
# Format: player1	player2	total_weight	seasons
Bryan Cristante	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Bryan Cristante	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Bryan Cristante	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Chris Smalling	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Daniele De Rossi	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Edin Dzeko	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Francesco Totti	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Gabriel Batistuta	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Gianluca Mancini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	John Arne Riise	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Leonardo Spinazzola	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Lorenzo Pellegrini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Cafu	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Cafu	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Cafu	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Daniele De Rossi	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Edin Dzeko	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Francesco Totti	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Gabriel Batistuta	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Gianluca Mancini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	John Arne Riise	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Leonardo Spinazzola	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Lorenzo Pellegrini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Chris Smalling	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Chris Smalling	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Chris Smalling	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Edin Dzeko	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Francesco Totti	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Gabriel Batistuta	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Gianluca Mancini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	John Arne Riise	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Leonardo Spinazzola	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Lorenzo Pellegrini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Daniele De Rossi	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Daniele De Rossi	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Daniele De Rossi	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Francesco Totti	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Gabriel Batistuta	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Gianluca Mancini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	John Arne Riise	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Leonardo Spinazzola	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Lorenzo Pellegrini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Edin Dzeko	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Edin Dzeko	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Edin Dzeko	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Gabriel Batistuta	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Gianluca Mancini	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	John Arne Riise	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Leonardo Spinazzola	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Lorenzo Pellegrini	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Mile Svilar	18	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Francesco Totti	Nicolo Zaniolo	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Paulo Dybala	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Roger Ibanez	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Romelu Lukaku	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Rui Patricio	24	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Francesco Totti	Stephan El Shaarawy	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Tammy Abraham	26	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Gianluca Mancini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	John Arne Riise	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Leonardo Spinazzola	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Lorenzo Pellegrini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Gabriel Batistuta	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Gabriel Batistuta	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gabriel Batistuta	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	John Arne Riise	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	Leonardo Spinazzola	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	Lorenzo Pellegrini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Gianluca Mancini	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Gianluca Mancini	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Gianluca Mancini	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
John Arne Riise	Leonardo Spinazzola	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
John Arne Riise	Lorenzo Pellegrini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
John Arne Riise	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
John Arne Riise	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
John Arne Riise	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
John Arne Riise	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
John Arne Riise	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
John Arne Riise	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
John Arne Riise	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
John Arne Riise	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Leonardo Spinazzola	Lorenzo Pellegrini	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Leonardo Spinazzola	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Leonardo Spinazzola	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Leonardo Spinazzola	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Leonardo Spinazzola	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Leonardo Spinazzola	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Leonardo Spinazzola	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Leonardo Spinazzola	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Leonardo Spinazzola	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lorenzo Pellegrini	Mile Svilar	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Lorenzo Pellegrini	Nicolo Zaniolo	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lorenzo Pellegrini	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lorenzo Pellegrini	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lorenzo Pellegrini	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lorenzo Pellegrini	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Lorenzo Pellegrini	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Lorenzo Pellegrini	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Mile Svilar	Nicolo Zaniolo	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Mile Svilar	Paulo Dybala	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Mile Svilar	Roger Ibanez	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Mile Svilar	Romelu Lukaku	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Mile Svilar	Rui Patricio	10	[2010,2011,2012,2013,2014,2015,2016,2017,2021,2022]
Mile Svilar	Stephan El Shaarawy	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Mile Svilar	Tammy Abraham	11	[2010,2011,2012,2013,2014,2015,2016,2017,2019,2021,2022]
Nicolo Zaniolo	Paulo Dybala	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nicolo Zaniolo	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nicolo Zaniolo	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nicolo Zaniolo	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Nicolo Zaniolo	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Nicolo Zaniolo	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paulo Dybala	Roger Ibanez	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paulo Dybala	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paulo Dybala	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Paulo Dybala	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Paulo Dybala	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Roger Ibanez	Romelu Lukaku	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Roger Ibanez	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Roger Ibanez	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Roger Ibanez	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Romelu Lukaku	Rui Patricio	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Romelu Lukaku	Stephan El Shaarawy	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Romelu Lukaku	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Rui Patricio	Stephan El Shaarawy	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Rui Patricio	Tammy Abraham	14	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2020,2021,2022,2023,2024]
Stephan El Shaarawy	Tammy Abraham	15	[2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024]
Francesco Totti	Francesco Totti	11	[2011,2012,2014,2015,2018,2019,2020,2021,2022,2023,2024]
